Timestamp,PC,Event
2025-08-18 07:46:46,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:46:48,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:46:50,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:46:52,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:46:54,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:46:57,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:46:58,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:47:01,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:03,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:04,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:47:07,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:09,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:47:10,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:47:12,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:14,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:47:16,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:47:18,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:21,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:22,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:47:24,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:47:27,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:28,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:31,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:32,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:47:34,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:47:36,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:38,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:47:40,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:42,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:45,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:47,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:47:49,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:47:50,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:47:53,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:54,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:56,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:47:58,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:48:00,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:48:03,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:48:04,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:48:07,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:48:09,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:48:11,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:48:13,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:48:15,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:48:17,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:48:19,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:48:21,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:48:22,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:48:24,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:48:26,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:48:29,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:48:30,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:48:33,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:48:34,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:48:37,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:48:38,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:48:41,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:48:43,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:48:45,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:48:46,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:48:48,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:48:51,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:48:52,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:48:55,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:48:57,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:48:58,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:49:00,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:49:03,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:49:04,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:49:06,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:49:08,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:49:11,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:49:13,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:49:15,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:49:17,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:49:18,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:49:20,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:49:23,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:49:24,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:49:26,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:49:28,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:49:31,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:49:32,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:49:35,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:49:37,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:49:38,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:49:41,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:49:43,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:49:45,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:49:46,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:49:49,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:49:50,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:49:53,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:49:55,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:49:56,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:49:59,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:50:00,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:50:02,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:50:05,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:50:06,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:50:09,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:50:10,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:50:12,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:50:14,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:50:17,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:50:19,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:50:21,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:50:23,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:50:24,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:50:27,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:50:29,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:50:30,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:50:33,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:50:35,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:50:36,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:50:39,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:50:41,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:50:42,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:50:44,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:50:47,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:50:49,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:50:50,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:50:53,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:50:55,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:50:56,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:50:58,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:01,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:03,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:51:05,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:07,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:51:08,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:51:10,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:51:12,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:14,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:16,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:19,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:20,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:51:23,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:51:24,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:27,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:51:28,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:30,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:51:32,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:51:34,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:37,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:51:38,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:40,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:42,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:51:44,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:51:46,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:51:49,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:51:50,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:51:53,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:51:55,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:51:56,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:51:58,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:52:01,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:02,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:05,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:52:06,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:52:09,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:10,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:52:13,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:52:14,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:52:16,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:52:19,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:20,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:52:22,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:52:24,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:52:26,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:28,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:52:31,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:52:33,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:52:34,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:37,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:52:38,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:52:40,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:42,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:45,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:46,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:52:48,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:51,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:53,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:55,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:52:56,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:52:59,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:53:01,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:53:02,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:53:05,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:53:06,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:53:08,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:53:10,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:53:13,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:53:14,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:53:16,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:53:19,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:53:21,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:53:22,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:53:24,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:53:26,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:53:28,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:53:30,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:53:33,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:53:34,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:53:36,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:53:39,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:53:40,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:53:42,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:53:44,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:53:46,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:53:49,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:53:51,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:53:52,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:53:54,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:53:56,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:53:59,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:54:01,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:54:02,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:54:05,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:54:06,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:54:09,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:54:11,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:54:12,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:54:14,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:54:17,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:54:18,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:54:21,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:54:22,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:54:24,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:54:27,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:54:29,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:54:30,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:54:32,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:54:35,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:54:37,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:54:39,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:54:41,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:54:42,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:54:45,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:54:46,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:54:49,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:54:51,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:54:52,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:54:55,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:54:57,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:54:59,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:55:00,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:55:02,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:55:05,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:55:07,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:55:08,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:55:10,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:55:12,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:55:15,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:55:16,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:55:18,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:55:21,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:55:23,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:55:24,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:55:27,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:55:29,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:55:31,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:55:33,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:55:35,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:55:36,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:55:39,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:55:40,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:55:42,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:55:45,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:55:46,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:55:49,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:55:51,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:55:52,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:55:55,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:55:57,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:55:58,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:56:01,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:56:03,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:56:05,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:56:06,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:56:09,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:56:10,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:56:12,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:56:14,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:56:17,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:56:19,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:56:20,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:56:23,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:56:25,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:56:27,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:56:29,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:56:31,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:56:32,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:56:35,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:56:37,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:56:38,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:56:41,PC-103,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:56:43,PC-101,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:56:44,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:56:47,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:56:49,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:56:50,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:56:52,PC-103,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:56:55,PC-101,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:56:56,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:56:59,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:57:00,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:57:02,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:57:05,PC-102,MalwareDetected Trojan:Win32/Agent
2025-08-18 07:57:07,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:57:08,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:57:11,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:57:12,PC-102,ProcessStart Powershell.exe -EncodedCommand ...
2025-08-18 07:57:14,PC-103,ProcessStart SuspiciousProcess.exe
2025-08-18 07:57:16,PC-101,ProcessStart SuspiciousProcess.exe
2025-08-18 07:57:18,PC-102,ProcessStart SuspiciousProcess.exe
2025-08-18 07:57:20,PC-102,ProcessStart SuspiciousProcess.exe
